,Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
9245,County,Mariposa County,1995,May,05/01/1995,15000000,"Natural Resources, Mining and Constructi",N,160
9246,County,Nevada County,1995,May,05/01/1995,43000000,"Transportation, Warehousing and Utilitie",N,440
9247,County,Orange County,1995,May,05/01/1995,42446000,Health and Personal Care Stores,N,8500
9248,County,Orange County,1995,May,05/01/1995,90931611,Local Government Education,N,57600
9249,County,Placer County,1995,May,05/01/1995,70720000,Accommodation and Food Service,N,8900
9250,County,San Bernardino County,1995,May,05/01/1995,90920000,State Government,N,10500
9251,County,Santa Clara County,1995,May,05/01/1995,31000000,Durable Goods,N,200200
9252,County,Santa Cruz County,1995,May,05/01/1995,40000000,"Trade, Transportation and Utilities",N,16900
9253,County,Shasta County,1995,May,05/01/1995,90000000,Government,N,10200
9254,County,Solano County,1995,May,05/01/1995,80000000,Other Services,N,3500
9255,County,Yuba County,1995,May,05/01/1995,70000000,Leisure and Hospitality,N,1200
9256,Metropolitan Area,Bakersfield MSA,1995,May,05/01/1995,30000000,Manufacturing,N,9400
9257,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,May,05/01/1995,20238000,Specialty Trade Contractors,N,68600
9258,Metropolitan Area,Merced MSA,1995,May,05/01/1995,1000000,Total Wage and Salary,N,59900
9259,Metropolitan Area,Modesto MSA,1995,May,05/01/1995,15000000,"Natural Resources, Mining and Constructi",N,5800
9260,Metropolitan Area,Modesto MSA,1995,May,05/01/1995,55000000,Financial Activities,N,4900
9261,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,May,05/01/1995,55520000,Finance and Insurance,N,31600
9262,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,May,05/01/1995,20000000,Construction,N,41400
9263,Metropolitan Area,Oxnard-Thousand Oaks-Ventura MSA,1995,May,05/01/1995,90932994,Special Districts plus Indian Tribes,N,1600
9264,Metropolitan Area,Riverside-San Bernardino-Ontario MSA,1995,May,05/01/1995,80000000,Other Services,N,27900
9265,Metropolitan Area,Sacramento--Roseville--Arden-Arcade MSA,1995,May,05/01/1995,43000000,"Transportation, Warehousing and Utilitie",N,19200
9266,Metropolitan Area,San Diego-Carlsbad MSA,1995,May,05/01/1995,65624000,Social Assistance,N,16500
9267,Metropolitan Area,San Diego-Carlsbad MSA,1995,May,05/01/1995,70000000,Leisure and Hospitality,N,115100
9268,Metropolitan Area,San Diego-Carlsbad MSA,1995,May,05/01/1995,90921611,State Government Education,N,20300
9269,Metropolitan Area,San Francisco-Redwood City-South San Francisco MD,1995,May,05/01/1995,60550000,Management of Companies and Enterprises,N,31500
9270,Metropolitan Area,Santa Maria-Santa Barbara MSA,1995,May,05/01/1995,90932994,Special Districts plus Indian Tribes,N,1200
9271,Metropolitan Area,Stockton-Lodi MSA,1995,May,05/01/1995,41000000,Wholesale Trade,N,5900
9272,Metropolitan Area,Visalia-Porterville MSA,1995,May,05/01/1995,90000000,Government,N,23800
9273,Metropolitan Area,Yuba City MSA,1995,May,05/01/1995,50000000,Information,N,400
9274,State,California,1995,May,05/01/1995,41000000,Wholesale Trade,Y,541900
9275,State,California,1995,May,05/01/1995,20237300,"Highway, Street, and Bridge Const",N,23000
9276,State,California,1995,May,05/01/1995,20238000,Specialty Trade Contractors,N,302400
9277,County,Calaveras County,1995,June,06/01/1995,15000000,"Natural Resources, Mining and Constructi",N,590
9278,County,Glenn County,1995,June,06/01/1995,90910000,Federal Government,N,280
9279,County,Lake County,1995,June,06/01/1995,55000000,Financial Activities,N,560
9280,County,Lassen County,1995,June,06/01/1995,80000000,Other Services,N,120
9281,County,Marin County,1995,June,06/01/1995,15000000,"Natural Resources, Mining and Constructi",N,4700
9282,County,San Bernardino County,1995,June,06/01/1995,65620000,Health Care and Social Assistance,N,46800
9283,County,San Diego County,1995,June,06/01/1995,43400089,Transportation and Warehousing,N,20900
9284,County,San Diego County,1995,June,06/01/1995,55000000,Financial Activities,N,57800
9285,County,Santa Clara County,1995,June,06/01/1995,60540000,"Professional, Scientific and Technical S",N,75900
9286,County,Siskiyou County,1995,June,06/01/1995,60000000,Professional and Business Services,N,480
9287,County,Sutter County,1995,June,06/01/1995,42000000,Retail Trade,N,3300
9288,Metropolitan Area,Anaheim-Santa Ana-Irvine MD,1995,June,06/01/1995,70710000,"Arts, Entertainment, and Recreation",N,26600
9289,Metropolitan Area,Anaheim-Santa Ana-Irvine MD,1995,June,06/01/1995,60541200,"Accounting, Tax Preparation and Bookkeep",N,9400
9290,Metropolitan Area,El Centro MSA,1995,June,06/01/1995,30000000,Manufacturing,N,1800
9291,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,June,06/01/1995,65624000,Social Assistance,N,16900
9292,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,June,06/01/1995,80000000,Other Services,N,29700
9293,Metropolitan Area,Riverside-San Bernardino-Ontario MSA,1995,June,06/01/1995,42448000,Clothing and Clothing Accessories Stores,N,10100
9294,Metropolitan Area,Riverside-San Bernardino-Ontario MSA,1995,June,06/01/1995,90920000,State Government,N,21600
9295,Metropolitan Area,Sacramento--Roseville--Arden-Arcade MSA,1995,June,06/01/1995,70722511,Full-Service Restaurants,N,19200
9296,Metropolitan Area,San Diego-Carlsbad MSA,1995,June,06/01/1995,43000000,"Transportation, Warehousing and Utilitie",N,27500
9297,Metropolitan Area,San Francisco-Redwood City-South San Francisco MD,1995,June,06/01/1995,41000000,Wholesale Trade,N,31000
9298,Metropolitan Area,San Jose-Sunnyvale-Santa Clara MSA,1995,June,06/01/1995,30000000,Manufacturing,N,225900
9299,Metropolitan Area,San Jose-Sunnyvale-Santa Clara MSA,1995,June,06/01/1995,31334100,Computer and Peripheral Equipment Manufa,N,41700
9300,Metropolitan Area,Santa Cruz-Watsonville MSA,1995,June,06/01/1995,6000000,Goods Producing,N,13100
9301,Metropolitan Area,Santa Maria-Santa Barbara MSA,1995,June,06/01/1995,90921611,State Government Education,N,9200
9302,Metropolitan Area,Santa Rosa MSA,1995,June,06/01/1995,65620000,Health Care and Social Assistance,N,17100
9303,Metropolitan Area,Santa Rosa MSA,1995,June,06/01/1995,10000000,Mining and Logging,N,500
9304,Metropolitan Area,Vallejo-Fairfield MSA,1995,June,06/01/1995,90931611,Local Government Education,N,8700
9305,State,California,1995,June,06/01/1995,65621200,Offices of Dentists,N,83800
9306,State,California,1995,June,06/01/1995,6000000,Goods Producing,Y,2236300
9307,State,California,1995,June,06/01/1995,65620000,Health Care and Social Assistance,Y,1117600
9308,State,California,1995,June,06/01/1995,42452200,Department Stores,N,147600
9309,County,Amador County,1995,July,07/01/1995,0,Total Nonfarm,N,9560
9310,County,Del Norte County,1995,July,07/01/1995,30000000,Manufacturing,N,430
9311,County,Fresno County,1995,July,07/01/1995,60561000,Administrative and Support Services,N,10600
9312,County,Glenn County,1995,July,07/01/1995,11000000,Total Farm,N,1770
9313,County,Humboldt County,1995,July,07/01/1995,40000000,"Trade, Transportation and Utilities",N,9400
9314,County,Kern County,1995,July,07/01/1995,60000000,Professional and Business Services,N,17700
9315,County,San Joaquin County,1995,July,07/01/1995,50000000,Information,N,2600
9316,County,San Luis Obispo County,1995,July,07/01/1995,60000000,Professional and Business Services,N,5800
9317,County,Santa Barbara County,1995,July,07/01/1995,7000000,Service Providing,N,122500
9318,County,Shasta County,1995,July,07/01/1995,90931611,Local Government Education,N,3200
9319,County,Solano County,1995,July,07/01/1995,50000000,Information,N,1600
9320,County,Stanislaus County,1995,July,07/01/1995,7000000,Service Providing,N,96200
9321,Metropolitan Area,Chico MSA,1995,July,07/01/1995,50000000,Information,N,1300
9322,Metropolitan Area,El Centro MSA,1995,July,07/01/1995,42000000,Retail Trade,N,5100
9323,Metropolitan Area,Hanford-Corcoran MSA,1995,July,07/01/1995,0,Total Nonfarm,N,25900
9324,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,July,07/01/1995,31337100,Household and Institutional Furniture Ma,N,17500
9325,Metropolitan Area,Merced MSA,1995,July,07/01/1995,8000000,Private Service Providing,N,25100
9326,Metropolitan Area,Merced MSA,1995,July,07/01/1995,7000000,Service Providing,N,36800
9327,Metropolitan Area,Modesto MSA,1995,July,07/01/1995,40000000,"Trade, Transportation and Utilities",N,25600
9328,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,July,07/01/1995,55530000,Real Estate and Rental and Leasing,N,16600
9329,Metropolitan Area,Oakland-Hayward-Berkeley MD,1995,July,07/01/1995,70722000,Food Services and Drinking Places,N,52200
9330,Metropolitan Area,Oxnard-Thousand Oaks-Ventura MSA,1995,July,07/01/1995,0,Total Nonfarm,Y,239900
9331,Metropolitan Area,Sacramento--Roseville--Arden-Arcade MSA,1995,July,07/01/1995,20238000,Specialty Trade Contractors,N,20700
9332,Metropolitan Area,Salinas MSA,1995,July,07/01/1995,80000000,Other Services,N,3800
9333,Metropolitan Area,San Diego-Carlsbad MSA,1995,July,07/01/1995,65620000,Health Care and Social Assistance,N,90500
9334,Metropolitan Area,San Jose-Sunnyvale-Santa Clara MSA,1995,July,07/01/1995,31334100,Computer and Peripheral Equipment Manufa,N,42900
9335,Metropolitan Area,San Jose-Sunnyvale-Santa Clara MSA,1995,July,07/01/1995,55520000,Finance and Insurance,N,18100
9336,Metropolitan Area,San Jose-Sunnyvale-Santa Clara MSA,1995,July,07/01/1995,31334400,Semiconductor and Electronic Component M,N,64000
9337,Metropolitan Area,San Rafael MD,1995,July,07/01/1995,50000000,Information,N,4100
9338,Metropolitan Area,Santa Maria-Santa Barbara MSA,1995,July,07/01/1995,65000000,Educational and Health Services,N,16300
9339,Metropolitan Area,Stockton-Lodi MSA,1995,July,07/01/1995,90920000,State Government,N,4900
9340,Metropolitan Area,Vallejo-Fairfield MSA,1995,July,07/01/1995,55000000,Financial Activities,N,3400
9341,Metropolitan Area,Visalia-Porterville MSA,1995,July,07/01/1995,0,Total Nonfarm,Y,88500
9342,Metropolitan Area,Visalia-Porterville MSA,1995,July,07/01/1995,42452000,General Merchandise Stores,N,3300
9343,Metropolitan Area,Yuba City MSA,1995,July,07/01/1995,90920000,State Government,N,700
9344,State,California,1995,July,07/01/1995,60561400,Business Support Services,N,52400
9345,State,California,1995,July,07/01/1995,10211000,Oil & Gas Extraction,N,3100
9346,County,Alameda County,1995,August,08/01/1995,43000000,"Transportation, Warehousing and Utilitie",N,29500
9347,County,Del Norte County,1995,August,08/01/1995,90940000,State and Local Government,N,2370
9348,County,El Dorado County,1995,August,08/01/1995,42000000,Retail Trade,N,5100
9349,County,Fresno County,1995,August,08/01/1995,80000000,Other Services,N,10100
9350,County,Kern County,1995,August,08/01/1995,55520000,Finance and Insurance,N,4800
9351,County,Napa County,1995,August,08/01/1995,90932994,Special Districts plus Indian Tribes,N,100
9352,County,Orange County,1995,August,08/01/1995,42444000,Building Material and Garden Equipment S,N,7700
9353,County,Orange County,1995,August,08/01/1995,65620000,Health Care and Social Assistance,N,87300
9354,County,San Bernardino County,1995,August,08/01/1995,55520000,Finance and Insurance,N,10900
9355,County,Trinity County,1995,August,08/01/1995,8999999,Private Service Providing - Residual,N,270
9356,County,Ventura County,1995,August,08/01/1995,42448000,Clothing and Clothing Accessories Stores,N,2600
9357,Metropolitan Area,Anaheim-Santa Ana-Irvine MD,1995,August,08/01/1995,90930000,Local Government,N,82500
9358,Metropolitan Area,Anaheim-Santa Ana-Irvine MD,1995,August,08/01/1995,50517000,Telecommunications,N,11200
9359,Metropolitan Area,Bakersfield MSA,1995,August,08/01/1995,70720000,Accommodation and Food Service,N,14200
9360,Metropolitan Area,Bakersfield MSA,1995,August,08/01/1995,90939012,County,N,7700
9361,Metropolitan Area,Fresno MSA,1995,August,08/01/1995,40000000,"Trade, Transportation and Utilities",N,52200
9362,Metropolitan Area,Hanford-Corcoran MSA,1995,August,08/01/1995,7000000,Service Providing,N,21400
9363,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,August,08/01/1995,42447000,Gasoline Stations,N,12700
9364,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,August,08/01/1995,41424900,Misc Nondurable Merchant Wholesalers,N,13000
9365,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,August,08/01/1995,65621200,Offices of Dentists,N,21800
9366,Metropolitan Area,Merced MSA,1995,August,08/01/1995,15000000,"Natural Resources, Mining and Constructi",N,1600
9367,Metropolitan Area,Riverside-San Bernardino-Ontario MSA,1995,August,08/01/1995,70710000,"Arts, Entertainment, and Recreation",N,9900
9368,Metropolitan Area,Sacramento--Roseville--Arden-Arcade MSA,1995,August,08/01/1995,42451000,"Sporting Goods, Hobby, Book and Music St",N,4600
9369,Metropolitan Area,Sacramento--Roseville--Arden-Arcade MSA,1995,August,08/01/1995,50517000,Telecommunications,N,10500
9370,Metropolitan Area,San Diego-Carlsbad MSA,1995,August,08/01/1995,70721000,Accommodation,N,25100
9371,Metropolitan Area,Santa Rosa MSA,1995,August,08/01/1995,70722000,Food Services and Drinking Places,N,11600
9372,State,California,1995,August,08/01/1995,90912991,Federal Government excluding Department of Defense,N,218300
9373,State,California,1995,August,08/01/1995,42444100,Building Material and Supplies Dealers,N,76100
9374,State,California,1995,August,08/01/1995,42451100,"Sporting Goods, Hobby and Musical Instru",N,49300
9375,County,Butte County,1995,September,09/01/1995,0,Total Nonfarm,Y,62500
9376,County,Inyo County,1995,September,09/01/1995,20000000,Construction,N,210
9377,County,Kern County,1995,September,09/01/1995,5000000,Total Private,N,130600
9378,County,Los Angeles County,1995,September,09/01/1995,90912991,Federal Government excluding Department of Defense,N,54800
9379,County,Los Angeles County,1995,September,09/01/1995,42451200,"Book, Periodical and Music Stores",N,10300
9380,County,Mono County,1995,September,09/01/1995,40000000,"Trade, Transportation and Utilities",N,690
9381,County,Monterey County,1995,September,09/01/1995,40000000,"Trade, Transportation and Utilities",N,20600
9382,County,Riverside County,1995,September,09/01/1995,65610000,Educational Services,N,3300
9383,County,Riverside County,1995,September,09/01/1995,10000000,Mining and Logging,N,400
9384,County,Sacramento County,1995,September,09/01/1995,41000000,Wholesale Trade,N,14800
9385,County,San Benito County,1995,September,09/01/1995,40000000,"Trade, Transportation and Utilities",N,1400
9386,County,San Diego County,1995,September,09/01/1995,60541700,Scientific Research and Development Serv,N,18000
9387,County,San Joaquin County,1995,September,09/01/1995,70720000,Accommodation and Food Service,N,11700
9388,County,Santa Barbara County,1995,September,09/01/1995,65610000,Educational Services,N,2900
9389,County,Solano County,1995,September,09/01/1995,1000000,Total Wage and Salary,N,103000
9390,County,Sutter County,1995,September,09/01/1995,41000000,Wholesale Trade,N,700
9391,County,Trinity County,1995,September,09/01/1995,90930000,Local Government,N,970
9392,County,Ventura County,1995,September,09/01/1995,20238000,Specialty Trade Contractors,N,7500
9393,Metropolitan Area,Chico MSA,1995,September,09/01/1995,80000000,Other Services,N,3200
9394,Metropolitan Area,Fresno MSA,1995,September,09/01/1995,5000000,Total Private,N,199100
9395,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,1995,September,09/01/1995,70722300,Special Food Services,N,17400
9396,Metropolitan Area,Modesto MSA,1995,September,09/01/1995,90939022,City,N,2100
9397,Metropolitan Area,Oxnard-Thousand Oaks-Ventura MSA,1995,September,09/01/1995,90919110,Department of Defense,N,8000
9398,Metropolitan Area,Redding MSA,1995,September,09/01/1995,90930000,Local Government,N,7800
9399,Metropolitan Area,Riverside-San Bernardino-Ontario MSA,1995,September,09/01/1995,65620000,Health Care and Social Assistance,N,82200
